ClassName,ID,English_Original,Vietnamese_Current
ChLost,gymArriveAlertOLD_ulrich_001,"I can't be plugged in all the time, Einstein!
...What's the problem?","tớ không thể cắm điện mọi lúc được, Einstein!
...Có vấn đề gì thế?"
ChLost,gymArriveAlertOLD_jeremie_002,It's Hervé's train! Xana has taken it!,Đó là chuyến tàu của Hervé! Xana đã lấy nó!
ChLost,gymArriveAlertOLD_ulrich_002,And what? Is he going to make it later than usual?,Và cái gì? Có phải cậu ấy sẽ đến muộn hơn thường lệ không?
ChLost,gymArriveAlertOLD_jeremie_003,"I wish it was just that. No, he's going to have a direct collision with a hazardous materials convoy.","tớ ước gì nó chỉ có thế. Không, cậu ta sẽ va chạm trực tiếp với đoàn xe chở vật liệu nguy hiểm."
ChLost,gymArriveAlertOLD_yumi_001,"Xana, who retrained as a rail traffic controller. We've seen it all...","Xana, người được đào tạo lại để trở thành người điều khiển giao thông đường sắt. Chúng tớ đã nhìn thấy tất cả..."
ChLost,nicTrainAlertOLD_nicolas_001,But I can't help it if your train isn't there!,Nhưng tớ không thể làm được nếu tàu của cậu không có ở đó!
ChLost,nicTrainAlertOLD_nicolas_002,I'm not a train conductor first of all!,Trước hết tớ không phải là người điều khiển tàu!
ChLost,nicTrainAlertOLD_nicolas_003,My dad is a train conductor.,Bố tớ là người soát vé tàu.
ChLost,nicTrainAlertOLD_herve_001,My train changed destination without warning and the conductor wouldn't tell us anything.,Chuyến tàu của tớ thay đổi điểm đến mà không báo trước và người soát vé cũng không cho chúng tớ biết bất cứ điều gì.
ChLost,odd,"I would like to, I came to see how Kiwi was doing but I couldn't find you and your TV turned on to talk about a train that went into a tailspin... Is that Xana?","tớ muốn, tớ đến xem Kiwi thế nào nhưng tớ không tìm thấy cậu và TV của cậu lại bật lên nói về một chuyến tàu bị lật... Có phải Xana không?"
ChLost,odd,"…On the antenna on the roof of the science building, I do this.","…Trên ăng-ten trên nóc tòa nhà khoa học, tớ làm việc này."
ChLost,odd,ok!,Được rồi!
ChLost,jeremie,Odd? Weren't you in bed?,Số lẻ? Cậu không ở trên giường à?
ChLost,jeremie,Xana...,Xana...
ChLost,jeremie,Take my cell phone and plug it in...,Lấy điện thoại di động của tớ và cắm nó vào...
ChLost,jeremie,Tell Yumi to meet me at the gym!,Bảo Yumi gặp tớ ở phòng gym nhé!
ChLost,jeremie,"Well, I have a problem here. I have to get out of here, but without Jim catching me.","Vâng, tớ có một vấn đề ở đây. tớ phải ra khỏi đây nhưng không bị Jim bắt kịp."
ChLost,jeremie,It's like... urgent.,Nó giống như... khẩn cấp.
ChLost,jeremie,"Listen, if you let me out, I swear I'll tell you everything.","Nghe này, nếu cậu thả tớ ra, tớ thề tớ sẽ kể cho cậu nghe mọi chuyện."
ChLost,nicolas,"Hervé was right, you really do do things.","Hervé đã đúng, cậu thực sự làm được mọi việc."
ChLost,nicolas,I don't care about your stories. Only Hervé is interested.,tớ không quan tâm đến câu chuyện của cậu. Chỉ có Hervé quan tâm.
ChLost,nicolas,"If it keeps Kiwi from being surprised, that's all I want.",Nếu điều đó khiến Kiwi không bị bất ngờ thì đó là tất cả những gì tớ muốn.
ChLost,storyJimCH05_jim_001,I was a cook before Madame Rosa was hired!,thầy/cô là đầu bếp trước khi Madame Rosa được thuê!
ChLost,storyJimCH05_jim_002,"And yes, I was the one who took care of all that!","Và vâng, thầy/cô là người đã lo tất cả những điều đó!"
ChLost,storyJimCH05_jim_003,(imageFake),(hình ảnh giả mạo)
ChLost,storyJimCH05_rosa_001,"Yes, even food poisoning!","Vâng, thậm chí là ngộ độc thực phẩm!"
ChLost,storyJimCH05_rosa_002,(Real image),(Hình thật)
ChLost,storyJimCH05_jim_004,"Huh. But no, I...","Hừ. Nhưng không, thầy/cô..."
ChLost,canteenRosaCH05_rosa_001,"You're so skinny, this lunchtime you'll have a double ration of lentil potatoes!","Bạn gầy quá, trưa nay bạn sẽ được ăn gấp đôi khẩu phần khoai tây đậu lăng!"
ChLost,canteenRosaCH05_rosa_002,And don't let Odd eat your share!,Và đừng để Odd ăn mất phần của bạn nhé!
ChLost,canteenRosaCH05_rosa_003,Otherwise the nurse will accuse me of malnourishing you again!,Nếu không y tá sẽ lại buộc tội tôi làm bạn suy dinh dưỡng!
ChLost,cliffhanger7_jim_001,So Belpois!,"Vì vậy, Belpois!"
ChLost,cliffhanger7_jim_002,I only have to be gone for a few days for you to start sneaking out?,thầy/cô chỉ cần đi có vài ngày là em lại bắt đầu lẻn ra ngoài à?
ChLost,cliffhanger7_jeremie_001,"I...I was just going to have a drink, sir!","tớ...tớ chỉ định đi uống nước thôi, thưa ngài!"
ChLost,cliffhanger7_jim_003,Without being in your pajamas? And when I came by ten minutes ago and you weren't in your room either!,Nếu không mặc đồ ngủ? Và khi thầy/cô đến cách đây mười phút và em cũng không có trong phòng!
ChLost,cliffhanger7_jim_004,"Not only do you take me for a trout, but a smoked trout at that!",em không chỉ coi thầy/cô là cá hồi mà còn là cá hồi hun khói nữa!
ChLost,cliffhanger7_jim_005,And you know the worst thing about this Belpois story?,Và em biết điều tồi tệ nhất về câu chuyện Belpois này không?
ChLost,cliffhanger7_jim_006,"That's exactly what I was looking for.
You're expected.","Đó chính xác là những gì thầy/cô đang tìm kiếm.
em được mong đợi."
ChLost,cliffhanger7_jim_007,"As for me, you were in a real mess.","Về phần thầy/cô, em thực sự đang gặp rắc rối."
ChLost,cliffhanger7_jeremie_002,Who are we talking about here?,chúng mình đang nói về ai ở đây?
ChLost,cliffhanger7_jim_008,"...As for them, you're in a real mess.","...Đối với họ, em đang thực sự gặp rắc rối."
ChNames,ch_00,Xanapocalypse,ngày tận thế
ChNames,ch_01,Jeremy Awakens,Jeremy thức tỉnh
ChNames,ch_02,Second Chance,Cơ hội thứ hai
ChNames,ch_03,Fighting Spirits,Tinh thần chiến đấu
ChNames,ch_04,Ikigai,Ikigai
ChNames,ch_05,Wild Creatures,Sinh vật hoang dã
ChNames,ch_06,A World Without Us,Một thế giới không có chúng ta
ChNames,ch_07,His and Her Circumstances,Hoàn cảnh của anh ấy và cô ấy
ChNames,ch_08,The Frontier Express,tàu tốc hành biên giới
ChNames,ch_09,The Network King,Vua mạng
ChNames,ch_10,Kadic Invaders,Kẻ xâm lược Kadic
ChNames,ch_10alt,Kadic Invasion,Cuộc xâm lược của Kadic
ChNames,ch_11,The House of Our Dreams,Ngôi nhà mơ ước của chúng tôi
ChNames,ch_12,The Protector,Người bảo vệ
ChNames,ch_13,Grey Matter,chất xám
ChNames,ch_14,Eternal Cold War,Chiến tranh Lạnh vĩnh cửu
ChNames,ch_15,Capernaum,Ca-bê-na-um
ChNames,ch_16,The Flashback machine,Máy hồi tưởng
ChNames,ch_17,New Season,Mùa giải mới
ChNames,ch_18,A World With Him,Một thế giới có Ngài
ChNames,ch_19,Fondamental Constant,Hằng số cơ bản
ChNames,ch_20,Vacation Homework,Bài tập về nhà trong kỳ nghỉ
ChNames,ch_21,2957 Consequences,Chương 2957: Hậu quả
ChNames,ch_22,Perfect Clone,Bản sao hoàn hảo
ChNames,ch_23,Days of Tomorrow,Những ngày của ngày mai
ChNames,ch_24,Past Future,Quá khứ tương lai
ChNames,ch_25,Days of Yesterday,Ngày hôm qua
ChNames,ch_26,Simone's Fate,Số phận của Simone
ChNames,ch_27,Replikarium,bản sao
ChNames,ch_28,Kaijus Of Lyoko,Kaijus của Lyoko
ChNames,ch_29,A First Ending,Một kết thúc đầu tiên
ChNames,ch_30,Ghosts of Future Past,Bóng ma của tương lai quá khứ
ChNames,ch_31,Bis repetita,Bis lặp đi lặp lại
ChNames,ch_31old,Epilogue,Lời kết
ChNames,ch_50,OrangeRoom,phòng màu cam
ChNames,ch_51,SimoneRoom,Phòng Simone
ChNames,ch_52,RedRoom,phòng đỏ
ChNames,ch_53,GoldenRoom,phòng vàng
ChNames,ch_54,NeuralRoom,Phòng thần kinh
ChNames,ch_07alt,The In Between,Ở giữa
ChNames,ch_12old,A DNA Story,Câu chuyện ADN
ChNames,ch_60,The Geneva Initiative,Sáng kiến ​​Geneva
ChNames,ch_61,Visionary Minds,Tâm trí có tầm nhìn
ChNames,ch_62,Isotopia,Đồng vị
ChNames,ch_63,Psychotopia,Bệnh tâm thần
ChNames,ch_85,Chapter Copy,Sao chép chương
ChNames,ch_90,Immu's Room,Phòng của Immu
ChNames,ch_91,Kawa's Room,Phòng của Kawa
ChNames,ch_92,Donator's Room,Phòng quyên góp
ChNames,ch_93,Countryyard Room,Phòng ở sân quê
ChNames,ch_94,Ruins Rooms,Phòng tàn tích
ChNames,OLD_1,Slice of Life,Lát cắt cuộc sống
ChNames,OLD_2,The Forgotten Warriors,Những chiến binh bị lãng quên
ChNames,OLD_3,Code: Alive,Mã số: Còn sống
ChNames,OLD_5,Melancholia,u sầu
ChNames,OLD_6,Rebirth,tái sinh
ChNames,OLD_7,Fight to the Finish,Chiến đấu đến cùng
ChNames,ch_10old,Hermitage,Ẩn thất
ChNames,OLD_10,Afterimage,dư ảnh
ChNames,OLD_15,Fujiwara,Fujiwara
ChNames,ch_19old,A Jump to the Past,Một bước nhảy về quá khứ
ChNames,ch_09old,What's left of it?,Những gì còn lại của nó?
ChNames,ch_06old,A World Without Me,Một thế giới không có tôi
ChNames,ch_05old,The Guardian Angel,Thiên thần hộ mệnh
ChNames,ch_19old2,A World Without You,Một thế giới không có bạn
ChNames,CH03_OLD,Strokes of Genius,Những cú đột phá của thiên tài
ChNames,ch_LAR,Last Room,Phòng cuối cùng
ChNames,ch_TER,Test Room,Phòng thử nghiệm
ChSynopsis,ch_00,"2010. In an abandoned factory, a group of young adults and a professor fail to continue a fight started years before.","2010. Trong một nhà máy bỏ hoang, một nhóm thanh niên và một giáo sư không thể tiếp tục cuộc chiến đã bắt đầu từ nhiều năm trước."
ChSynopsis,ch_01,"2003. A schooler discovers a supercomputer and its host, a young virtual girl. However, there is an air of déjà vu about these events.","2003. Một học sinh phát hiện ra siêu máy tính và chủ nhân của nó, một cô gái trẻ ảo. Tuy nhiên, có một cảm giác déjà vu về những sự kiện này."
ChSynopsis,ch_02,"Discovering friends he forgot, Jeremy starts to fight Xana, an evil AI who tries to eliminate them.","Khám phá những người bạn mà mình đã quên, Jeremy bắt đầu chiến đấu với Xana, một AI độc ác đang cố gắng loại bỏ họ."
ChSynopsis,ch_03,"2004. A year after the discovery of the supercomputer, Jeremy is still leading the fight to save Aelita from Xana's grasp.","2004. Một năm sau khi phát hiện ra siêu máy tính, Jeremy vẫn đang dẫn đầu cuộc chiến cứu Aelita khỏi vòng vây của Xana."
ChSynopsis,ch_04,"Worried about his sleepwalking, Jeremy tries to find clues in the forest. But the weather and an unwanted guest thwart his plans.","Lo lắng về chứng mộng du của mình, Jeremy cố gắng tìm manh mối trong rừng. Nhưng thời tiết và một vị khách không mời đã cản trở kế hoạch của anh."
ChSynopsis,ch_05,"Whether in the virtual or real world, Lyokowarriors are attacked from all sides by Xana's creatures.","Dù ở thế giới ảo hay thực, các chiến binh Lyoko đều bị các sinh vật của Xana tấn công từ mọi phía."
ChSynopsis,ch_06,A dream assails Jeremy. What if things had been different?,Một giấc mơ tấn công Jeremy. Điều gì sẽ xảy ra nếu mọi chuyện đã khác?
ChSynopsis,ch_07,"Convinced that he will succeed in materializing Aelita, Jeremy rushes in with a solution too good to be true.","Tin chắc rằng mình sẽ thành công trong việc hiện thực hóa Aelita, Jeremy lao vào với một giải pháp tốt đến mức khó tin."
ChSynopsis,ch_08,"As the situation in Kadic grows worse for everyone, Jeremy tries once again to use the mysterious Frontier.","Khi tình hình ở Kadic ngày càng trở nên tồi tệ hơn đối với mọi người, Jeremy một lần nữa cố gắng sử dụng Biên giới bí ẩn."
ChSynopsis,ch_09,"Jeremy is caught in a trap that Xana started a long time ago, but what happens when the trap has a mind of its own?","Jeremy bị mắc vào một cái bẫy mà Xana đã giăng ra từ lâu, nhưng điều gì sẽ xảy ra khi cái bẫy đó có ý thức riêng?"
ChSynopsis,ch_10,"With the help of two unexpected allies, Aelita is finally brought down to earth, but for how long?","Với sự giúp đỡ của hai đồng minh bất ngờ, Aelita cuối cùng cũng được đưa xuống trái đất, nhưng được bao lâu?"
ChSynopsis,ch_11,"As Aelita settles on Earth, a familiar house resurfaces.","Khi Aelita định cư trên Trái đất, một ngôi nhà quen thuộc lại xuất hiện."
ChSynopsis,ch_12,"Jeremy is Xana's target, but the intruder in his mind seems ready to protect him.","Jeremy là mục tiêu của Xana, nhưng kẻ xâm nhập trong tâm trí anh dường như đã sẵn sàng bảo vệ anh."
ChSynopsis,ch_13,Lisa is Jeremy's protector. The revelation turns the newly-formed group upside down.,Lisa là người bảo vệ của Jeremy. Tiết lộ này khiến nhóm mới thành lập bị đảo lộn.
ChSynopsis,ch_14,"The neural helmet is the key, and experiments are progressing well... Thus Kael was born.","Mũ bảo hiểm thần kinh là chìa khóa, và các thí nghiệm đang tiến triển tốt... Thế là Kael ra đời."
ChSynopsis,ch_15,"Xana pulls out his most impressive card, triggering a nuclear winter.","Xana rút ra lá bài ấn tượng nhất của mình, gây ra một mùa đông hạt nhân."
ChSynopsis,ch_16,"Anthea is ready for the manifestation, but the wolf thwarts her plans.",Anthea đã sẵn sàng xuất hiện nhưng con sói đã cản trở kế hoạch của cô.
ChSynopsis,ch_17,"Aelita's dream wolf is back, but in a new form...","Cón sói trong mơ của Aelita đã trở lại, nhưng dưới hình dạng mới..."
ChSynopsis,ch_18,Franz dies in a tragic accident. Or at least that's what we're led to believe.,Franz chết trong một tai nạn thương tâm. Hoặc ít nhất đó là điều khiến chúng ta tin tưởng.
